customer_id,Min of Recency,Count of product_id,Sum of Profit,R_score,F_score,M_score,RFM Value,Customer Title
2330,4,3,1203.34,4,1,1,411,Gold
2331,19,7,3707.24,3,3,3,333,Gold
2332,31,4,651.64,3,1,1,311,Silver
2333,92,4,2113.9,1,1,2,112,Bronze
2334,69,3,1315.76,2,1,1,211,Bronze
2335,11,7,4112.98,4,3,3,433,Platinum
2336,74,9,5853.82,2,4,4,244,Silver
2337,172,3,398.43,1,1,1,111,Bronze
2338,23,7,3574.31,3,3,3,333,Gold
2339,11,9,4669.9,4,4,4,444,Platinum
2340,5,9,4585.4,4,4,4,444,Platinum
2341,13,8,4952.23,4,4,4,444,Platinum
2342,65,4,2092.72,2,1,2,212,Silver
2343,62,3,3275.66,2,1,3,213,Silver
2344,47,6,2605.09,2,2,2,222,Silver
2345,0,5,4719.95,4,2,4,424,Platinum
2346,162,5,3315.32,1,2,3,123,Bronze
2347,87,9,5640.43,2,4,4,244,Silver
2348,60,4,831.67,2,1,1,211,Bronze
2349,54,5,2500.26,2,2,2,222,Silver
2350,180,6,1292.23,1,2,1,121,Bronze
2351,55,8,5612.84,2,4,4,244,Silver
2352,36,1,1279.4,3,1,1,311,Silver
2353,81,10,4842.52,2,4,4,244,Silver
2354,36,5,3458.15,3,2,3,323,Gold
2355,70,5,4351.82,2,2,4,224,Silver
2356,146,4,2674.92,1,1,2,112,Bronze
2357,40,4,2741.81,3,1,2,312,Gold
2358,3,11,3682.73,4,4,3,443,Platinum
2359,82,8,2688.57,2,4,2,242,Silver
2360,27,6,4962.2,3,2,4,324,Gold
2361,22,7,4178.45,3,3,4,334,Gold
2362,45,3,959.32,3,1,1,311,Silver
2363,58,6,3222.99,2,2,3,223,Silver
2364,43,5,4826.5,3,2,4,324,Gold
2365,1,5,2411.63,4,2,2,422,Platinum
2366,19,5,2554.42,3,2,2,322,Gold
2367,25,7,4636.8,3,3,4,334,Gold
2368,74,6,4675.97,2,2,4,224,Silver
2369,1,8,6854.59,4,4,4,444,Platinum
2370,20,3,1902.53,3,1,2,312,Gold
2371,93,5,2642.95,1,2,2,122,Bronze
2372,0,9,3031.18,4,4,3,443,Platinum
2373,45,4,2381.74,3,1,2,312,Gold
2374,14,7,5300.04,4,3,4,434,Platinum
2375,43,7,5641.47,3,3,4,334,Gold
2376,11,4,2137.94,4,1,2,412,Platinum
2377,7,5,4707.55,4,2,4,424,Platinum
2378,10,5,2777.48,4,2,2,422,Platinum
2379,3,11,8252.73,4,4,4,444,Platinum
2380,42,7,5231.29,3,3,4,334,Gold
2381,29,7,2731.88,3,3,2,332,Gold
2382,38,7,1301.43,3,3,1,331,Gold
2383,21,9,5876.07,3,4,4,344,Gold
2384,59,6,3796.7,2,2,3,223,Silver
2385,31,8,4797.13,3,4,4,344,Gold
2386,12,7,5453.86,4,3,4,434,Platinum
2387,182,2,147.83,1,1,1,111,Bronze
2388,113,7,5387.65,1,3,4,134,Bronze
2389,8,3,1030.19,4,1,1,411,Gold
2390,69,7,5593.6,2,3,4,234,Silver
2391,12,10,5862.45,4,4,4,444,Platinum
2392,26,5,1547.88,3,2,1,321,Gold
2393,122,2,192.97,1,1,1,111,Bronze
2394,90,1,745.94,1,1,1,111,Bronze
2395,62,1,57.73,2,1,1,211,Bronze
2396,0,5,2700.55,4,2,2,422,Platinum
2397,53,9,4002.32,2,4,3,243,Silver
2398,113,3,746.2,1,1,1,111,Bronze
2399,38,6,2724.93,3,2,2,322,Gold
2400,19,8,5205.75,3,4,4,344,Gold
2401,21,8,5804.28,3,4,4,344,Gold
2402,78,3,788.28,2,1,1,211,Bronze
2403,150,5,965.85,1,2,1,121,Bronze
2404,2,6,2978.25,4,2,3,423,Platinum
2405,45,6,1853.86,3,2,2,322,Gold
2406,80,4,1341.22,2,1,1,211,Bronze
2407,68,6,1792.39,2,2,1,221,Silver
2408,24,3,2824.16,3,1,3,313,Gold
2409,49,7,3077.56,2,3,3,233,Silver
2410,36,7,3695.73,3,3,3,333,Gold
2411,223,4,3483.39,1,1,3,113,Bronze
2412,17,6,3903.57,4,2,3,423,Platinum
2413,58,7,4523.23,2,3,4,234,Silver
2414,4,4,2209.13,4,1,2,412,Platinum
2415,43,5,1844.88,3,2,2,322,Gold
2416,222,2,300.09,1,1,1,111,Bronze
2417,22,1,451.65,3,1,1,311,Silver
2418,2,7,5457.09,4,3,4,434,Platinum
2419,51,8,2702.5,2,4,2,242,Silver
2420,139,3,1749.57,1,1,1,111,Bronze
2421,0,6,409.8,4,2,1,421,Platinum
2422,32,5,2606.6,3,2,2,322,Gold
2423,59,1,50.66,2,1,1,211,Bronze
2424,67,7,2446.2,2,3,2,232,Silver
2425,8,9,3921.82,4,4,3,443,Platinum
2426,16,5,3721.5,4,2,3,423,Platinum
2427,3,6,4388.13,4,2,4,424,Platinum
2428,10,9,6462.95,4,4,4,444,Platinum
2429,222,3,2883.65,1,1,3,113,Bronze
2430,115,4,2664.71,1,1,2,112,Bronze
2431,218,2,167.63,1,1,1,111,Bronze
2432,32,7,2253.09,3,3,2,332,Gold
2433,26,10,5108.66,3,4,4,344,Gold
2434,0,9,6874.53,4,4,4,444,Platinum
2435,123,5,2656.67,1,2,2,122,Bronze
2436,16,4,1700.17,4,1,1,411,Gold
2437,198,2,375.02,1,1,1,111,Bronze
2438,27,7,3058.73,3,3,3,333,Gold
2439,18,6,2615.46,4,2,2,422,Platinum
2440,53,4,1131.8,2,1,1,211,Bronze
2441,28,2,443.53,3,1,1,311,Silver
2442,80,6,2619.54,2,2,2,222,Silver
2443,12,6,3040.06,4,2,3,423,Platinum
2444,44,4,3270.22,3,1,3,313,Gold
2445,17,5,2205.8,4,2,2,422,Platinum
2446,71,7,5417.47,2,3,4,234,Silver
2447,39,7,3068.18,3,3,3,333,Gold
2448,6,6,2580.59,4,2,2,422,Platinum
2449,76,6,4455.63,2,2,4,224,Silver
2450,40,2,2365.93,3,1,2,312,Gold
2451,17,3,1602.82,4,1,1,411,Gold
2452,9,4,1147.86,4,1,1,411,Gold
2453,56,6,2587.8,2,2,2,222,Silver
2454,29,11,6272.21,3,4,4,344,Gold
2455,75,8,4737.68,2,4,4,244,Silver
2456,167,6,2439.35,1,2,2,122,Bronze
2457,52,6,2757.23,2,2,2,222,Silver
2458,4,7,7756.79,4,3,4,434,Platinum
2459,53,11,4737.3,2,4,4,244,Silver
2460,50,4,1204.26,2,1,1,211,Bronze
2461,31,6,2067.47,3,2,2,322,Gold
2462,24,6,3506.54,3,2,3,323,Gold
2463,64,8,5972.62,2,4,4,244,Silver
2464,2,13,7817.1,4,4,4,444,Platinum
2465,11,10,4384.09,4,4,4,444,Platinum
2466,19,5,1576.82,3,2,1,321,Gold
2467,21,5,1961.79,3,2,2,322,Gold
2468,21,10,6900.79,3,4,4,344,Gold
2469,20,7,5796.21,3,3,4,334,Gold
2470,12,4,2823.58,4,1,3,413,Platinum
2471,13,5,2490.66,4,2,2,422,Platinum
2472,85,6,4181,2,2,4,224,Silver
2473,113,5,2600.73,1,2,2,122,Bronze
2474,31,8,4958.1,3,4,4,344,Gold
2475,85,7,6245.25,2,3,4,234,Silver
2476,14,14,7493.23,4,4,4,444,Platinum
2477,40,1,802.26,3,1,1,311,Silver
2478,114,7,2307.25,1,3,2,132,Bronze
2479,2,7,1732.26,4,3,1,431,Platinum
2480,42,5,3382.4,3,2,3,323,Gold
2481,20,7,3836.24,3,3,3,333,Gold
2482,232,3,1400.83,1,1,1,111,Bronze
2483,69,5,969.65,2,2,1,221,Silver
2484,24,6,2157.24,3,2,2,322,Gold
2485,4,6,1698.99,4,2,1,421,Platinum
2486,229,2,1185.85,1,1,1,111,Bronze
2487,98,4,2180.75,1,1,2,112,Bronze
2488,18,6,2774.48,4,2,2,422,Platinum
2489,40,8,6854.85,3,4,4,344,Gold
2490,38,5,1663.67,3,2,1,321,Gold
2491,105,6,2136.18,1,2,2,122,Bronze
2492,7,10,8437.43,4,4,4,444,Platinum
2493,54,3,2303,2,1,2,212,Silver
2494,95,7,3632.29,1,3,3,133,Bronze
2495,31,8,2232.78,3,4,2,342,Gold
2496,196,5,707.56,1,2,1,121,Bronze
2497,46,4,2981.39,2,1,3,213,Silver
2498,7,8,3423.2,4,4,3,443,Platinum
2499,175,3,2160.75,1,1,2,112,Bronze
2500,23,3,766.42,3,1,1,311,Silver
2501,18,7,1813.87,4,3,2,432,Platinum
2502,14,5,2014.63,4,2,2,422,Platinum
2503,108,4,2609.51,1,1,2,112,Bronze
2504,93,5,3270.94,1,2,3,123,Bronze
2505,12,9,3340.35,4,4,3,443,Platinum
2506,106,4,3636.97,1,1,3,113,Bronze
2507,47,4,3467.88,2,1,3,213,Silver
2508,56,10,6568.91,2,4,4,244,Silver
2509,25,8,3812.53,3,4,3,343,Gold
2510,111,6,5681.3,1,2,4,124,Bronze
2511,32,4,2152.69,3,1,2,312,Gold
2512,111,6,1594.34,1,2,1,121,Bronze
2513,106,7,3831.16,1,3,3,133,Bronze
2514,46,3,1853.3,2,1,2,212,Silver
2515,24,3,2628.42,3,1,2,312,Gold
2516,83,3,825.25,2,1,1,211,Bronze
2517,145,4,3021.33,1,1,3,113,Bronze
2518,70,5,4636.72,2,2,4,224,Silver
2519,108,4,456.63,1,1,1,111,Bronze
2520,11,5,2283.55,4,2,2,422,Platinum
2521,208,3,2105.39,1,1,2,112,Bronze
2522,24,8,3216.49,3,4,3,343,Gold
2523,6,10,5877.28,4,4,4,444,Platinum
2524,184,6,2222.37,1,2,2,122,Bronze
2525,303,1,217.51,1,1,1,111,Bronze
2526,53,6,2467.14,2,2,2,222,Silver
2527,40,7,4600.01,3,3,4,334,Gold
2528,25,7,4870.35,3,3,4,334,Gold
2529,98,7,4083.33,1,3,3,133,Bronze
2530,9,7,2746.93,4,3,2,432,Platinum
2531,5,7,3162.37,4,3,3,433,Platinum
2532,140,1,17.87,1,1,1,111,Bronze
2533,18,3,1710.62,4,1,1,411,Gold
2534,45,7,1900.93,3,3,2,332,Gold
2535,14,6,3065.02,4,2,3,423,Platinum
2536,7,6,4622.41,4,2,4,424,Platinum
2537,22,11,6157.03,3,4,4,344,Gold
2538,35,9,5949.92,3,4,4,344,Gold
2539,40,5,2862.41,3,2,3,323,Gold
2540,20,7,3511.36,3,3,3,333,Gold
2541,20,2,1918.88,3,1,2,312,Gold
2542,43,7,6559.26,3,3,4,334,Gold
2543,22,4,4303.86,3,1,4,314,Gold
2544,32,6,3044.8,3,2,3,323,Gold
2545,117,3,1970.78,1,1,2,112,Bronze
2546,19,4,974.54,3,1,1,311,Silver
2547,184,3,703.83,1,1,1,111,Bronze
2548,3,13,6085.99,4,4,4,444,Platinum
2549,57,4,2211.56,2,1,2,212,Silver
2550,11,5,3128.27,4,2,3,423,Platinum
2551,265,4,2445.3,1,1,2,112,Bronze
2552,35,6,4292.35,3,2,4,324,Gold
2553,150,7,3134.8,1,3,3,133,Bronze
2554,59,5,2883.96,2,2,3,223,Silver
2555,1,6,5495.54,4,2,4,424,Platinum
2556,14,2,419.68,4,1,1,411,Gold
2557,30,3,4540.47,3,1,4,314,Gold
2558,32,4,2907.42,3,1,3,313,Gold
2559,12,8,2385.42,4,4,2,442,Platinum
2560,45,11,5595.44,3,4,4,344,Gold
2561,1,4,4283.02,4,1,4,414,Platinum
2562,101,7,3848.22,1,3,3,133,Bronze
2563,57,5,1715.61,2,2,1,221,Silver
2564,47,5,1144.35,2,2,1,221,Silver
2565,29,9,7496.36,3,4,4,344,Gold
2566,17,10,3154.78,4,4,3,443,Platinum
2567,71,4,1829.58,2,1,2,212,Silver
2568,72,4,1232.95,2,1,1,211,Bronze
2569,75,7,3935.08,2,3,3,233,Silver
2570,93,8,4420.45,1,4,4,144,Bronze
2571,45,3,2222.29,3,1,2,312,Gold
2572,79,8,4558.42,2,4,4,244,Silver
2573,14,4,2007.83,4,1,2,412,Platinum
2574,27,11,6276.37,3,4,4,344,Gold
2575,10,5,2118,4,2,2,422,Platinum
2576,78,7,2522.18,2,3,2,232,Silver
2577,93,6,2095.22,1,2,2,122,Bronze
2578,38,4,1955.78,3,1,2,312,Gold
2579,49,3,788.5,2,1,1,211,Bronze
2580,64,8,5690.45,2,4,4,244,Silver
2581,134,5,3541.7,1,2,3,123,Bronze
2582,52,5,2912.81,2,2,3,223,Silver
2583,92,4,2652.07,1,1,2,112,Bronze
2584,38,5,2208.24,3,2,2,322,Gold
2585,5,7,3498.11,4,3,3,433,Platinum
2586,19,3,1145.04,3,1,1,311,Silver
2587,64,9,4776.43,2,4,4,244,Silver
2588,178,3,3493.49,1,1,3,113,Bronze
2589,67,5,3494.16,2,2,3,223,Silver
2590,50,6,5483,2,2,4,224,Silver
2591,42,6,5839.22,3,2,4,324,Gold
2592,37,8,6490.3,3,4,4,344,Gold
2593,60,4,937.82,2,1,1,211,Bronze
2594,91,6,4895.55,1,2,4,124,Bronze
2595,44,8,4631.38,3,4,4,344,Gold
2596,72,5,3854.79,2,2,3,223,Silver
2597,5,6,4017.66,4,2,3,423,Platinum
2598,87,6,3931.13,2,2,3,223,Silver
2599,53,7,4275,2,3,4,234,Silver
2600,171,3,3233.77,1,1,3,113,Bronze
2601,36,8,4582.12,3,4,4,344,Gold
2602,71,8,4240.08,2,4,4,244,Silver
2603,14,7,4657.99,4,3,4,434,Platinum
2604,86,6,2795.79,2,2,2,222,Silver
2605,115,5,4346.57,1,2,4,124,Bronze
2606,5,10,4718.43,4,4,4,444,Platinum
2607,5,8,1943.51,4,4,2,442,Platinum
2608,17,7,1553.46,4,3,1,431,Platinum
2609,181,8,2569.94,1,4,2,142,Bronze
2610,112,8,5598.91,1,4,4,144,Bronze
2611,2,7,2609.86,4,3,2,432,Platinum
2612,209,2,1145.41,1,1,1,111,Bronze
2613,98,5,2848.79,1,2,3,123,Bronze
2614,20,4,3002.51,3,1,3,313,Gold
2615,55,9,5517.12,2,4,4,244,Silver
2616,42,11,6417.95,3,4,4,344,Gold
2617,126,7,6814.22,1,3,4,134,Bronze
2618,7,10,3007.93,4,4,3,443,Platinum
2619,76,2,2659.57,2,1,2,212,Silver
2620,30,8,4919.55,3,4,4,344,Gold
2621,9,7,3235.99,4,3,3,433,Platinum
2622,16,7,3800.03,4,3,3,433,Platinum
2623,10,5,4136.08,4,2,4,424,Platinum
2624,27,5,2159.31,3,2,2,322,Gold
2625,84,4,1764.47,2,1,1,211,Bronze
2626,41,4,2023.95,3,1,2,312,Gold
2627,33,6,4375.27,3,2,4,324,Gold
2628,173,4,1808.92,1,1,2,112,Bronze
2629,44,6,5174.88,3,2,4,324,Gold
2630,62,10,4794.58,2,4,4,244,Silver
2631,27,3,866.46,3,1,1,311,Silver
2632,7,4,4100.59,4,1,3,413,Platinum
2633,15,9,3696.87,4,4,3,443,Platinum
2634,189,3,798.28,1,1,1,111,Bronze
2635,68,8,5178.56,2,4,4,244,Silver
2636,30,3,407.96,3,1,1,311,Silver
2637,54,11,11222.65,2,4,4,244,Silver
2638,83,10,4047.25,2,4,3,243,Silver
2639,31,5,3676.22,3,2,3,323,Gold
2640,67,11,4246.56,2,4,4,244,Silver
2641,11,7,2661.43,4,3,2,432,Platinum
2642,20,2,1915.87,3,1,2,312,Gold
2643,54,3,348.09,2,1,1,211,Bronze
2644,60,2,1607.27,2,1,1,211,Bronze
2645,32,6,1500.81,3,2,1,321,Gold
2646,119,5,2013.52,1,2,2,122,Bronze
2647,12,8,3924.98,4,4,3,443,Platinum
2648,35,5,4384.85,3,2,4,324,Gold
2649,129,4,3870.96,1,1,3,113,Bronze
2650,25,6,2394.82,3,2,2,322,Gold
2651,15,9,6148.63,4,4,4,444,Platinum
2652,23,5,5319.91,3,2,4,324,Gold
2653,3,9,7365.48,4,4,4,444,Platinum
2654,108,9,5504.95,1,4,4,144,Bronze
2655,157,6,4527.94,1,2,4,124,Bronze
2656,138,7,4142.75,1,3,4,134,Bronze
2657,182,3,2648.85,1,1,2,112,Bronze
2658,36,5,1329.09,3,2,1,321,Gold
2659,0,12,8143.93,4,4,4,444,Platinum
2661,8,5,3638.75,4,2,3,423,Platinum
2662,62,9,6500.3,2,4,4,244,Silver
2663,164,5,2037.02,1,2,2,122,Bronze
2664,134,7,3303.71,1,3,3,133,Bronze
2665,30,3,3383.62,3,1,3,313,Gold
2666,256,4,1424.82,1,1,1,111,Bronze
2667,98,5,2515.43,1,2,2,122,Bronze
2668,61,5,1542.41,2,2,1,221,Silver
2669,48,3,1280.07,2,1,1,211,Bronze
2670,58,3,1311.39,2,1,1,211,Bronze
2671,100,7,3015.83,1,3,3,133,Bronze
2672,15,8,2415.16,4,4,2,442,Platinum
2673,90,5,1142.54,1,2,1,121,Bronze
2674,44,5,3478.14,3,2,3,323,Gold
2675,95,5,2643.24,1,2,2,122,Bronze
2676,5,6,2943.88,4,2,3,423,Platinum
2677,27,5,1891.72,3,2,2,322,Gold
2678,113,5,2932.34,1,2,3,123,Bronze
2679,85,6,3337.87,2,2,3,223,Silver
2680,16,9,3560.18,4,4,3,443,Platinum
2681,50,5,2561.48,2,2,2,222,Silver
2682,38,8,3092.62,3,4,3,343,Gold
2683,16,6,4760.68,4,2,4,424,Platinum
2684,38,9,6337.4,3,4,4,344,Gold
2685,44,6,3039.47,3,2,3,323,Gold
2686,24,11,6119.73,3,4,4,344,Gold
2687,17,7,3107.24,4,3,3,433,Platinum
2688,88,3,1017.75,2,1,1,211,Bronze
2689,1,5,1614.96,4,2,1,421,Platinum
2690,109,4,1082.15,1,1,1,111,Bronze
2691,60,8,3088.92,2,4,3,243,Silver
2692,40,3,854.24,3,1,1,311,Silver
2693,1,6,2772.31,4,2,2,422,Platinum
2694,29,4,1536.9,3,1,1,311,Silver
2695,4,9,8243.81,4,4,4,444,Platinum
2696,151,4,4142.87,1,1,4,114,Bronze
2697,33,7,4623.16,3,3,4,334,Gold
2698,12,7,3987.65,4,3,3,433,Platinum
2699,60,5,1757.44,2,2,1,221,Silver
2700,71,4,1652.12,2,1,1,211,Bronze
2701,52,9,4863.47,2,4,4,244,Silver
2702,19,9,7613.27,3,4,4,344,Gold
2703,19,7,3679.59,3,3,3,333,Gold
2704,235,3,513.58,1,1,1,111,Bronze
2705,2,9,6879.61,4,4,4,444,Platinum
2706,123,3,1343.61,1,1,1,111,Bronze
2707,43,3,1323.22,3,1,1,311,Silver
2708,11,3,1879.32,4,1,2,412,Platinum
2709,2,5,2115.35,4,2,2,422,Platinum
2710,8,4,977.41,4,1,1,411,Gold
2711,63,6,2814.87,2,2,3,223,Silver
2712,16,6,4116.13,4,2,3,423,Platinum
2713,0,3,942.69,4,1,1,411,Gold
2714,8,5,1252.46,4,2,1,421,Platinum
2715,104,5,3221.81,1,2,3,123,Bronze
2716,143,4,1036.05,1,1,1,111,Bronze
2717,41,10,4576.02,3,4,4,344,Gold
2718,221,7,3783.3,1,3,3,133,Bronze
2719,10,3,1101.08,4,1,1,411,Gold
2720,148,5,902.04,1,2,1,121,Bronze
2721,114,2,1655.42,1,1,1,111,Bronze
2722,73,6,1950.52,2,2,2,222,Silver
2723,40,8,6591,3,4,4,344,Gold
2724,142,4,1980.71,1,1,2,112,Bronze
2725,176,4,353.35,1,1,1,111,Bronze
2726,27,10,5318.75,3,4,4,344,Gold
2727,49,5,4757.21,2,2,4,224,Silver
2728,7,8,4054.59,4,4,3,443,Platinum
2729,6,6,5280.35,4,2,4,424,Platinum
2730,4,7,1604.23,4,3,1,431,Platinum
2731,3,4,1513.52,4,1,1,411,Gold
2732,16,10,2833.91,4,4,3,443,Platinum
2733,28,10,7827.41,3,4,4,344,Gold
2734,55,3,999.03,2,1,1,211,Bronze
2735,148,2,836.04,1,1,1,111,Bronze
2736,42,5,2449.81,3,2,2,322,Gold
2737,5,9,5371.57,4,4,4,444,Platinum
2738,59,5,1252.96,2,2,1,221,Silver
2739,242,2,456.42,1,1,1,111,Bronze
2740,26,8,4905.53,3,4,4,344,Gold
2741,19,3,2316.34,3,1,2,312,Gold
2742,95,3,2031.17,1,1,2,112,Bronze
2743,46,2,1428.62,2,1,1,211,Bronze
2744,125,3,1264.73,1,1,1,111,Bronze
2745,267,2,2772.1,1,1,2,112,Bronze
2746,8,3,2316.34,4,1,2,412,Platinum
2747,14,9,6371.15,4,4,4,444,Platinum
2748,6,4,2059.83,4,1,2,412,Platinum
2749,34,1,327.98,3,1,1,311,Silver
2750,42,11,5964.05,3,4,4,344,Gold
2751,3,8,3819.81,4,4,3,443,Platinum
2752,12,4,3250.72,4,1,3,413,Platinum
2753,67,11,5203.18,2,4,4,244,Silver
2754,186,3,3273.01,1,1,3,113,Bronze
2755,28,13,6606.68,3,4,4,344,Gold
2756,56,4,1610.97,2,1,1,211,Bronze
2757,144,3,3030.83,1,1,3,113,Bronze
2758,15,4,670.15,4,1,1,411,Gold
2759,110,5,3775.9,1,2,3,123,Bronze
2760,31,5,1757.19,3,2,1,321,Gold
2761,7,9,5082.02,4,4,4,444,Platinum
2762,16,10,8237.49,4,4,4,444,Platinum
2763,19,9,2910.2,3,4,3,343,Gold
2764,51,4,593.56,2,1,1,211,Bronze
2765,46,6,2995.18,2,2,3,223,Silver
2766,47,6,6233.3,2,2,4,224,Silver
2767,48,3,803.97,2,1,1,211,Bronze
2768,23,6,3420.58,3,2,3,323,Gold
2769,46,6,4177.84,2,2,4,224,Silver
2770,30,9,10028.8,3,4,4,344,Gold
2771,44,5,4754.2,3,2,4,324,Gold
2772,25,5,2446.21,3,2,2,322,Gold
2773,4,4,2293.13,4,1,2,412,Platinum
2774,84,5,1542.68,2,2,1,221,Silver
2775,12,6,1922.19,4,2,2,422,Platinum
2776,46,4,2295.62,2,1,2,212,Silver
2777,103,6,3307.11,1,2,3,123,Bronze
2778,9,5,3348.47,4,2,3,423,Platinum
2779,11,5,3277.58,4,2,3,423,Platinum
2780,2,5,3092.12,4,2,3,423,Platinum
2781,73,4,1289.35,2,1,1,211,Bronze
2782,170,5,3450.83,1,2,3,123,Bronze
2783,73,11,2757.77,2,4,2,242,Silver
2784,74,3,1075.06,2,1,1,211,Bronze
2785,45,6,3411.62,3,2,3,323,Gold
2786,3,6,2718.29,4,2,2,422,Platinum
2787,37,6,6153,3,2,4,324,Gold
2788,44,11,9061.47,3,4,4,344,Gold
2789,24,2,549.09,3,1,1,311,Silver
2790,77,3,903.66,2,1,1,211,Bronze
2791,14,7,6578.15,4,3,4,434,Platinum
2792,218,3,1888.83,1,1,2,112,Bronze
2793,34,8,4232.85,3,4,4,344,Gold
2794,5,7,6417.06,4,3,4,434,Platinum
2795,91,3,2617.22,1,1,2,112,Bronze
2796,8,7,3816.43,4,3,3,433,Platinum
2797,75,6,1112.73,2,2,1,221,Silver
2798,154,5,799.85,1,2,1,121,Bronze
2799,29,8,5460.14,3,4,4,344,Gold
2800,41,5,352.23,3,2,1,321,Gold
2801,22,5,1567.09,3,2,1,321,Gold
2802,172,3,456.18,1,1,1,111,Bronze
2803,30,6,2743.41,3,2,2,322,Gold
2804,58,7,3495.92,2,3,3,233,Silver
2805,3,5,4721.49,4,2,4,424,Platinum
2806,68,8,3420.13,2,4,3,243,Silver
2807,353,1,133.78,1,1,1,111,Bronze
2808,6,5,5190.91,4,2,4,424,Platinum
2809,83,3,1182.96,2,1,1,211,Bronze
2810,62,6,1185.76,2,2,1,221,Silver
2811,25,5,2448.48,3,2,2,322,Gold
2812,87,6,4558.55,2,2,4,224,Silver
2813,204,5,3207.87,1,2,3,123,Bronze
2814,13,4,3232.82,4,1,3,413,Platinum
2815,27,9,4895.82,3,4,4,344,Gold
2816,8,10,5878.47,4,4,4,444,Platinum
2817,15,3,1616.56,4,1,1,411,Gold
2818,99,4,3700.78,1,1,3,113,Bronze
2819,162,4,2500.31,1,1,2,112,Bronze
2820,58,7,4695.94,2,3,4,234,Silver
2821,51,5,1471.91,2,2,1,221,Silver
2822,11,9,5473.67,4,4,4,444,Platinum
2823,12,4,1636.08,4,1,1,411,Gold
2824,122,6,5278.02,1,2,4,124,Bronze
2825,112,4,1854.53,1,1,2,112,Bronze
2826,11,12,6755.16,4,4,4,444,Platinum
2827,107,5,2208.89,1,2,2,122,Bronze
2828,115,2,262.53,1,1,1,111,Bronze
2829,144,2,1747.08,1,1,1,111,Bronze
2830,95,5,2490.76,1,2,2,122,Bronze
2831,14,5,3975.17,4,2,3,423,Platinum
2832,23,9,3531.57,3,4,3,343,Gold
2833,16,6,2638.92,4,2,2,422,Platinum
2834,66,3,2115.86,2,1,2,212,Silver
2835,228,3,328.77,1,1,1,111,Bronze
2836,13,10,4664.4,4,4,4,444,Platinum
2837,41,7,3171.39,3,3,3,333,Gold
2838,15,3,1554.34,4,1,1,411,Gold
2839,17,8,2693.04,4,4,2,442,Platinum
2840,16,4,811.67,4,1,1,411,Gold
2841,16,7,6522.28,4,3,4,434,Platinum
2842,39,3,1410.6,3,1,1,311,Silver
2843,20,6,4117.49,3,2,3,323,Gold
2844,23,7,3710.17,3,3,3,333,Gold
2845,47,8,2497.72,2,4,2,242,Silver
2846,15,4,986.71,4,1,1,411,Gold
2847,44,7,4509.11,3,3,4,334,Gold
2848,13,4,3121.17,4,1,3,413,Platinum
2849,115,4,1549.82,1,1,1,111,Bronze
2850,7,8,5043.07,4,4,4,444,Platinum
2851,9,8,4113.78,4,4,3,443,Platinum
2852,25,6,3954,3,2,3,323,Gold
2853,81,8,4610.6,2,4,4,244,Silver
2854,83,4,2475.72,2,1,2,212,Silver
2855,39,2,63.83,3,1,1,311,Silver
2856,6,7,5583.33,4,3,4,434,Platinum
2857,113,6,5373.63,1,2,4,124,Bronze
2858,108,5,3119.32,1,2,3,123,Bronze
2859,10,8,4153.82,4,4,4,444,Platinum
2860,8,10,8357.7,4,4,4,444,Platinum
2861,73,8,4518.27,2,4,4,244,Silver
2862,14,5,1870.13,4,2,2,422,Platinum
2863,175,1,167.21,1,1,1,111,Bronze
2864,17,4,3023,4,1,3,413,Platinum
2865,0,7,5283.91,4,3,4,434,Platinum
2866,78,4,2443.57,2,1,2,212,Silver
2867,95,5,1087.18,1,2,1,121,Bronze
2868,25,4,2129.53,3,1,2,312,Gold
2869,116,6,1914.91,1,2,2,122,Bronze
2870,109,2,135.9,1,1,1,111,Bronze
2871,20,6,2345.94,3,2,2,322,Gold
2872,24,7,3109.93,3,3,3,333,Gold
2873,104,3,2127.43,1,1,2,112,Bronze
2874,60,11,7910.31,2,4,4,244,Silver
2875,35,4,3231.91,3,1,3,313,Gold
2876,325,1,209.84,1,1,1,111,Bronze
2877,41,9,4947.27,3,4,4,344,Gold
2878,0,3,784.91,4,1,1,411,Gold
2879,14,8,5572.11,4,4,4,444,Platinum
2880,18,8,4772.56,4,4,4,444,Platinum
2881,72,6,3646.67,2,2,3,223,Silver
2882,294,2,1486.38,1,1,1,111,Bronze
2883,49,7,5553.21,2,3,4,234,Silver
2884,14,8,3957.41,4,4,3,443,Platinum
2885,94,9,4839.41,1,4,4,144,Bronze
2886,39,8,4022.79,3,4,3,343,Gold
2887,24,9,6202.9,3,4,4,344,Gold
2888,29,6,5055.73,3,2,4,324,Gold
2889,105,5,4722.62,1,2,4,124,Bronze
2890,86,7,3978.89,2,3,3,233,Silver
2891,62,7,4629.95,2,3,4,234,Silver
2892,12,5,4015.02,4,2,3,423,Platinum
2893,59,3,3533.56,2,1,3,213,Silver
2894,86,9,7544.08,2,4,4,244,Silver
2895,258,2,950.56,1,1,1,111,Bronze
2896,194,2,1319.83,1,1,1,111,Bronze
2897,46,5,2828.37,2,2,3,223,Silver
2898,78,4,2343,2,1,2,212,Silver
2899,30,6,2554.49,3,2,2,322,Gold
2900,61,3,2041.2,2,1,2,212,Silver
2901,38,7,5850.34,3,3,4,334,Gold
2902,196,2,899.76,1,1,1,111,Bronze
